EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
16027644,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% GREGORY MITCHELL,37 COVE RD,WINTERPORT,ME,04496-3821,1381,5,9,3000,196709,2,0,263059264,5,1,201712,0,0,2,0,12,0,0,0,,L0926ME BANGOR CITY EMP
16027645,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% LAURA L FISHER,109 CUSHMAN RD,WINSLOW,ME,04901-0745,1381,5,9,3000,195708,2,0,263059264,5,1,201712,0,0,2,0,12,0,0,0,,L1814ME MENTAL HEALTH EMPS AUGUST
16027649,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% JEFF CHUTE,72 WOODLAWN AVE,AUBURN,ME,04210-4546,1381,5,9,3000,196709,2,0,263059264,5,1,201712,0,0,2,0,12,0,0,0,,L1828ME LAW ENFORCEMENT EMP
16028887,KIWANIS INTERNATIONAL INC,% DAVID P BOUFFARD,PO BOX 17682,PORTLAND,ME,04112-8682,26,4,9,1300,196803,2,0,319036000,5,1,201809,0,0,2,0,9,0,0,0,,K00096 PORTLAND
16028911,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,% DAVID A PIANTIDOSI,34 SHAW ST,NEWPORT,ME,04953-3142,264,5,9,3000,194012,2,0,263566279,5,1,201712,0,0,2,0,12,0,0,0,,2336
16028918,SANTA CLAUS FUND,,PO BOX 278,BRUNSWICK,ME,04011-0278,0,3,3,1000,196807,1,15,600561000,5,1,201812,0,0,2,0,12,0,0,0,P58Z,
16029162,AMERICAN GUILD OF ORGANISTS,% BRIAN A MACFARLAND,35 3RD ST,BANGOR,ME,04401-6102,1109,3,9,2000,196708,1,15,119059061,5,1,201706,0,0,2,0,6,0,0,0,,108 BANGOR CHAPTER
16029170,AMERICAN LEGION POST 34 KINNEY- MELQUIST,% MALCOLM WILEY,PO BOX 186,TENANTS HBR,ME,04860-0186,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,34 KINNEV-MELQUIST
16029173,AMERICAN LEGION,% DONALD HARRIS,18W MAIN STREET,MILO,ME,04463-0000,925,19,9,1000,194603,1,0,907000000,5,1,201804,0,0,2,0,4,0,0,0,,41 JOSEPH P CHAISSON
16029177,AMERICAN LEGION,% KERRY N BARTLETT TREASURER,PO BOX 124,OAKFIELD,ME,04763-0124,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,52 FRANK B HOLDEN
16029180,AMERICAN LEGION POST 0058 JOHN D LONG,,PO BOX 211,BUCKFIELD,ME,04220-0211,925,19,9,1000,194603,1,0,907908000,5,1,201812,0,0,2,0,12,0,0,0,,58
16029183,AMERICAN LEGION,% ROBERT KRAMP,PO BOX 1022,SOUTHWEST HBR,ME,04679-1022,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,69 EUGENE M NORWOOD
16029184,AMERICAN LEGION POST 74 WEBBER- LEFEBVRE,% BRIAN MCBRIDE,15 WATER ST,KENNEBUNK,ME,04043-7032,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,74 WEBBER-LEFEBBRE
16029186,AMERICAN LEGION,% RONALD L VIGUE,PO BOX 977,BERWICK,ME,03901-0977,925,19,9,1000,194603,2,0,907908000,5,1,201806,0,0,2,0,6,0,0,0,,79 CHARLES S HATCH INC
16029194,WILLIAM COUSIN POST 118 OF THE AMERICAN LEGION,,PO BOX 616,MARS HILL,ME,04758-0616,0,19,3,1000,201609,1,0,907908000,1,1,201712,0,0,2,0,12,0,0,0,W30,
16029198,AMERICAN LEGION,,PO BOX 392,SABATTUS,ME,04280-0392,925,19,9,1000,194603,1,0,907908000,5,1,201812,0,0,2,0,12,0,0,0,,135 HARRY J CONWAY
16029199,AMERICAN LEGION,% GRAYDON SODERGREN,PO BOX 66,STOCKHOLM,ME,04783-0066,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,136 PERKINS-PLOURDE
16029200,AMERICAN LEGION,% HUGH W HASTINGS II,152 HIGHLAND PARK RD,FRYEBURG,ME,04037-4231,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,137 FRANK W SHAW
16029204,AMERICAN LEGION,% JAMIE SEMON,PO BOX 118,PEAKS ISLAND,ME,04108-0118,925,19,9,1000,194603,1,0,907908000,5,1,201812,0,0,2,0,12,0,0,0,,142 RANDALL & MACVANE
16029205,AMERICAN LEGION,,PO BOX 327,OGUNQUIT,ME,03907-0327,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,143 ELBRIDGE & LEROY HANSON
16029206,AMERICAN LEGION,% DAVID R TANGUAY,PO BOX 1776,WINDHAM,ME,04062-1776,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,148 FIELD-ALLEN
16029213,AMERICAN LEGION,% BURR BRAKEMAN,PO BOX 16,VANCEBORO,ME,04491-0016,925,19,9,1000,194603,1,0,907908000,5,1,201712,0,0,2,0,12,0,0,0,,172 FREDERICK S MILLS
16029214,AMERICAN LEGION AUXILIARY SMART SOUCIE POST 176,% THERESA ROALF,PO BOX 306,EAGLE LAKE,ME,04739-0306,0,19,3,1000,201402,1,0,319907000,5,1,201712,0,0,2,0,12,0,0,0,,176 SMART-SOUCIE
16029235,KAPPA SIGMA FRATERNITY,% FRATERNITY AND SORORITY AFFAIRS,4MUNSONROAD,ORONO,ME,04469-0001,262,7,9,1000,194012,2,0,36279265,5,1,201805,0,0,2,0,5,0,0,0,,25 PSI CHAPTER
16029257,ROTARY INTERNATIONAL,% MONICA MILLHIME,7 GOLDENWOOD DR,SCARBOROUGH,ME,04074-8426,573,4,9,1000,196609,2,0,520349200,5,1,201806,0,0,2,0,6,0,0,0,,LEWISTON-AUBURN ROTARY CLUB
16029261,ROTARY INTERNATIONAL,% TOM GADDIS,PO BOX 315,MACHIAS,ME,04654-0315,573,4,9,1000,196609,2,0,520349200,5,1,201706,0,0,2,0,6,0,0,0,,MACHIAS ROTARY CLUB
16029267,ROTARY INTERNATIONAL,% RICKEY M COREY,PO BOX 471,WASHBURN,ME,04786-0471,573,4,9,1000,196609,2,0,520349200,5,1,201806,0,0,2,0,6,0,0,0,,WASHBURN ROTARY CLUB
16029334,PHILLIPS HISTORICAL SOCIETY,% JOYCE POTTER,PO BOX 216,PHILLIPS,ME,04966-0216,0,3,3,2000,196806,1,16,59062000,1,1,201712,0,0,2,0,12,0,0,0,,
16029458,AMERICAN SOCIETY OF RADIOLOGIC TECHNOLOGISTS,% JUDITH RIPLEY,5 WILDWOOD LN,GRAY,ME,04039-9632,1051,6,9,2000,194907,2,0,205059000,5,1,201804,0,0,2,0,4,0,0,0,,MAINE SOCIETY
16029463,THE PARIS HILL HISTORICAL SOCIETY,% WILLIAM BURMEISTER,PO BOX 51,PARIS,ME,04271-0051,0,3,3,2000,196807,1,16,59062000,1,1,201712,0,0,2,0,12,0,0,0,,
16029475,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,% JAMES E MARSHALL,73 SHAWS MILL RD,GORHAM,ME,04038-2234,64,5,9,3000,194008,2,0,263264279,5,1,201712,0,0,2,0,12,0,0,0,,2233 LOCAL UNION
16029476,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,% PATRICK FOYE,35 LONGFELLOW DR,WESTBROOK,ME,04092-2110,264,5,9,3000,196804,2,0,263566279,5,1,201712,0,0,2,0,12,0,0,0,,2287
16029482,NATIONAL ASSOCIATION OF INSURANCE WOMEN,% DEBBIE BYRNES,16 VICTOR ST,LEWISTON,ME,04240-3719,1937,6,9,2000,196806,2,0,200059205,5,1,201806,0,0,2,0,6,0,0,0,,136 INSURANCE PROFESSONLS OF CNTRL
16029483,NATIONAL ASSOCIATION OF INSURANCE WOMEN,% LARA CLARK,PO BOX 804,BANGOR,ME,04402-0804,1937,6,9,2000,196806,2,0,200059205,5,1,201806,0,0,2,0,6,0,0,0,,134 INSURANCE PROF OF EASTERN ME
16029511,ROTARY INTERNATIONAL,% SUE STURTEVANT,23 ASHBOURNE CT,S PORTLAND,ME,04106-6447,573,4,9,3000,194209,2,0,520349200,5,1,201806,0,0,2,0,6,0,0,0,,SOUTH PORTLAND-CAPE ELIZABETH
16029905,LOCAL 1253 IBEW PROPERTIES INC,% CHARLES FRASER,176 MAIN ST,FAIRFIELD,ME,04937-1529,0,2,3,1000,196811,2,0,399000000,1,1,201806,0,0,2,0,6,0,0,0,,
16035847,MAINE ASSOCIATION OF CONSERVATION COMMISSIONS,% GARVAN DONEGAN,665 WESTERN AVE,MANCHESTER,ME,04351-3526,0,3,3,3000,197308,1,15,350000000,5,1,201806,0,0,2,0,6,0,0,0,,
16040513,GREAT ISLAND CHURCH OF THE NAZARENE,% CHERYL DUNNING,806 HARPSWELL ISLAND RD,HARPSWELL,ME,04079-3804,1588,3,9,7000,196307,2,10,1000000,1,1,201812,0,0,2,0,12,0,0,0,,
16044031,WINSLOW YOUTH HOCKEY ASSOCIATION,% GARY ZEMRAK,299 CUSHMAN RD,WINSLOW,ME,04901-0749,0,3,3,1000,198804,1,15,321000000,1,1,201803,0,0,2,0,3,0,0,0,,
16044270,FAYETTE RIDGE RIDERS INC,% WILLIAM P LATHAM,282,KENTS HILL,ME,04349-0000,0,7,3,1000,197406,2,0,281318000,5,1,201812,0,0,2,0,12,0,0,0,,
16044507,OLD ORCHARD BEACH FIRE FIGHTERS ASSOCIATION,% JOHN GILBOY III,136 SACO AVE,OLD ORCHD BCH,ME,04064-1614,160,5,9,3000,195903,2,0,263000000,5,1,201812,0,0,2,0,12,0,0,0,J40,L2247 OLD ORCHARD BEACH
16044509,ROCKPORT GARDEN CENTER,% THERESA DAVIS,PO BOX 784,ROCKPORT,ME,04856-0784,0,3,3,1000,201601,1,16,379356000,1,1,201812,0,0,2,0,12,0,0,0,C42,
16045435,GARDEN CLUB FEDERATION OF MAINE INC,% SUE LUBY,PO BOX 209,YORK,ME,03909-0209,5342,3,9,2000,199509,1,16,0,1,1,201808,0,0,2,0,8,0,0,0,C42,OLD YORK GARDEN CLUB
16045733,ELDER GREY MEETING HOUSE CEMETERY ASSOCIATION,% LINDA M HANSCOM,265 CHADBOURNE RIDGE RD,N WATERBORO,ME,04061-4333,0,3,3,2000,201306,1,15,0,5,1,201806,0,0,2,0,6,0,0,0,A80,
16046136,CHERRYFIELD-NARRAGUAGUS HISTORICAL SOCIETY,% MARGERY BROWN,288 RIVER ROAD,CHERRYFIELD,ME,04622-0000,0,3,3,2000,197604,1,16,60119000,5,1,201712,0,0,2,0,12,0,0,0,,
16046312,CALAIS WOMENS BENEVOLENT SOCIETY,% LESLIE BERNARDINI,37 SPRUCE ST,CALAIS,ME,04619-1364,0,3,3,1000,201409,1,15,560575000,1,1,201810,0,0,2,0,10,0,0,0,Y99,
16046484,BREWER EDUCATION ASSOCIATION,% ANDREW MAXSIMIC,13 EMERALD LN,ORRINGTON,ME,04474-3068,0,5,3,3000,198808,2,0,262261000,5,1,201808,0,0,2,0,8,0,0,0,,
16046517,POWNAL SCENIC AND HISTORICAL SOCIETY,% JAMES BOYLES,252 HODSDON RD,POWNAL,ME,04069-6200,0,4,3,1000,197303,2,0,64354900,1,1,201712,0,0,2,0,12,0,0,0,,
16046617,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% ANDREA SMITH,1293 MAPLETON RD,MAPLETON,ME,04757-4502,1381,5,9,3000,197205,2,0,263059264,5,1,201712,0,0,2,0,12,0,0,0,,L2177ME NORTHERN ME BD OF ED EMP
16046644,NORTH YARMOUTH HISTORICAL SOCIETY,,10 VILLAGE SQUARE RD,N YARMOUTH,ME,04097-6343,0,3,3,2000,197503,1,16,60062119,1,1,201812,0,0,2,0,12,0,0,0,,
16047064,WOODLAND CEMETERY COMPANY,% STANLEY HOWE,PO BOX 113,BETHEL,ME,04217-0113,0,4,3,1000,201210,1,0,0,1,1,201804,0,0,2,0,4,0,0,0,Y50,
16047088,ANCIENT FREE & ACCEPTED MASONS OF MAINE,% RONALD S RAYMOND,9 TEMPLE ST,NORWAY,ME,04268-6000,275,10,9,1000,194101,1,0,36000000,5,1,201812,0,0,2,0,12,0,0,0,,18 OXFORD
16047125,MAINE DIETETIC ASSOCIATION,% AMY MCCLELLAN,PO BOX 10214,PORTLAND,ME,04104-0214,0,6,3,1000,197810,2,0,123040205,1,1,201712,0,0,2,0,12,0,0,0,,
16047461,LEE MOGUL POUNDERS INC,% PERLENE LIBBY TREASURER,PO BOX 344,LEE,ME,04455-0344,0,7,3,1000,197606,2,0,288318319,1,1,201812,0,0,2,0,12,0,0,0,,
16047479,OLD TOWN FIREMENS RELIEF ASSOCIATION,% GARY SIROIS,59 DARTMOUTH ST,OLD TOWN,ME,04468-1837,0,17,3,1000,201406,2,0,265000000,5,1,201712,0,0,2,0,12,0,0,0,M24,
16047640,WILTON HISTORICAL SOCIETY,% DONALD HAMLIN,PO BOX 33,WILTON,ME,04294-0033,0,3,3,1000,197604,1,16,60094119,1,1,201809,0,0,2,0,9,0,0,0,,
16047814,KITTERY HISTORICAL AND NAVAL MUSEUM,,200 ROGERS RD,KITTERY,ME,03904-1458,0,3,3,1000,197507,1,15,60000000,1,1,201712,0,0,2,0,12,0,0,0,A540,
16048028,BUCKS MILLS ROD AND GUN CLUB,% CATHY AMES,PO BOX 793,BUCKSPORT,ME,04416-0793,0,7,3,1000,200903,2,0,0,1,1,201812,0,0,2,0,12,0,0,0,N50,
16048097,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN INC,% HELENE MARAGHY,4 BOTANY PL,BRUNSWICK,ME,04011-3357,5649,4,9,3000,201003,2,0,161180059,5,1,201806,0,0,2,0,6,0,0,0,B82O,BATH-BRUNSWICK
16055267,SAGE SWINGERS,% PATRICIA KENNEY,25 FLICKER DR,TOPSHAM,ME,04086-1589,0,7,3,1000,201509,2,0,0,1,1,201804,0,0,2,0,4,0,0,0,P20,
16055298,LIVERMORE LIBRARY ASSOCIATION,,PO BOX 620,LIVERMORE,ME,04253-0620,0,3,3,2000,199508,1,15,61000000,1,1,201712,0,0,2,0,12,0,0,0,B70Z,
16055531,LITTLE LEAGUE BASEBALL INC,% MICHAEL DOWNS,PO BOX 884,KITTERY,ME,03904-0884,3158,3,9,1000,196701,1,15,321059000,1,1,201809,0,0,2,0,9,0,0,0,,2190403 KITTERY LL
16055913,LINCOLN COUNTY RIFLE CLUB,% ROBERT MULLIN TREAS,UPPER MAIN STREET,DAMARISCOTTA,ME,04543-0000,0,7,3,1000,201411,2,0,0,1,1,201712,0,0,2,0,12,0,0,0,P20,
16057582,THE MASSASOIT ENGINE COMPANY C/O WILLIAM H BREWER CHIEF,% C/O WILLIAM BREWER,PO BOX 1206,DAMARISCOTTA,ME,04543-1206,0,3,3,1000,199603,1,15,407000000,1,1,201712,0,0,2,0,12,0,0,0,M24I,
16058338,WILDWOOD VOLUNTEER FIRE CO INC,% JAMES STOCKMAN,PO BOX 1411,KENNEBUNKPORT,ME,04046-1411,0,3,3,1200,201204,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,M24,
16061779,COVENANT COMMUNITY LAND TRUST INC,% BARBARA EASTMAN,PO BOX 8,ORLAND,ME,04472-0008,0,3,3,1000,198005,1,15,994379380,1,1,201812,0,0,2,0,12,0,0,0,C340,
16081282,FRANKLIN COUNTY COMMUNITY ACTION PROPERTY TRUST,,PO BOX 166,EAST WILTON,ME,04234-0166,0,8,3,1000,201703,2,0,912000000,1,1,201708,0,0,2,0,8,0,0,0,,
16113072,LANDMARK HERITAGE TRUST,% CAROL G CUDDY,PO BOX 105,DIXMONT,ME,04932-0105,0,3,3,2000,199304,1,15,994352350,1,1,201812,0,0,2,0,12,0,0,0,,
16127831,HAMPDEN EDUCATION & ATHLETIC TR,% DEWEY MARTIN CPA,575 MEADOW RD,HAMPDEN,ME,04444-3217,0,3,3,1000,199411,1,15,994927602,2,1,201806,0,0,2,0,6,0,0,0,B112,MARTIN DEWEY W TTEE
16131552,ECOTAT TR,% GAYNOR REYNOLDS,PO BOX 6233,BANGOR,ME,04402-6233,0,3,3,1000,199511,1,15,994350000,2,1,201712,0,0,2,0,12,0,0,0,C34,RUTH KATHRYN L TTEE
16144809,BROWNVILLE JUNCTION HIGH SCHOOL ALUMNI ASSOCIATION,% LINDA COBURN,PO BOX 151,BROWNVLLE JCT,ME,04415-0151,0,3,3,1000,199707,1,16,40000000,1,1,201712,0,0,2,0,12,0,0,0,B84Z,
16153292,BIOREGIONAL CONSERVACY & RECLAMATION TR,% BRUCE WALKER,PO BOX 777,UNITY,ME,04988-0777,0,3,3,1200,199907,1,15,0,2,1,201806,0,0,2,0,6,0,0,0,C30,WALKER BRUCE TTEE
16162670,WINDHAM LAND TR,% JUNE B HAWKES,PO BOX 1622,WINDHAM,ME,04062-1622,0,3,3,1000,200103,1,15,0,1,1,201612,0,0,2,0,12,0,0,0,C340,
16168280,ALBION PUBLIC LIBRARY CHARITABLE TR,,PO BOX 355,ALBION,ME,04910-0355,0,3,3,1000,200112,1,15,0,1,1,201801,0,0,2,0,1,0,0,0,T11,LAWRENCE RICHARD TTEE
20376716,THE UNITED STATES PONY CLUBS INC,% LAURA SMITH,177 ROUTE 236,BERWICK,ME,03901-2633,3887,3,9,1200,200209,1,15,0,5,1,201712,0,0,2,0,12,0,0,0,N70,WENTWORTH PONY CLUB
20388942,KNIGHTS OF COLUMBUS,% BEURMOND BANVILLE,PO BOX 336,SAINT AGATHA,ME,04772-0336,188,8,9,1000,194010,1,0,36029265,5,1,201712,0,0,2,0,12,0,0,0,,7920 REV CHARLES SWERON COUNCIL
20392104,SEACOAST NEWCOMERS CLUB,% HELENA GARBARINI,5 RIVER MEADOW LN,YORK,ME,03909-5133,0,7,3,1000,200806,2,0,0,5,1,201806,0,0,2,0,6,0,0,0,N50,
20395662,INDEPENDENT ORDER OF ODD FELLOWS,% KERA ASHLINE,24 NEALLEY ST,SOUTH BERWICK,ME,03908-1316,28,8,9,1000,197211,1,0,36382265,5,1,201404,0,0,2,0,12,0,0,0,,12 SENTER LAPM
20405831,TRI-STATE DEFENSE LAWYERS ASSOCIATION,% FILLER AND ASSOCIATES PA,PO BOX 4177,PORTLAND,ME,04101-0377,0,6,3,2000,200805,2,0,0,1,1,201806,0,0,2,0,6,0,0,0,S41,
20419948,CONWAY EDUCATIONAL SUPPORT PERSONNEL,% PATRICIA HANNES CESP TREASURER,PO BOX 65,LOVELL,ME,04051-0065,0,5,3,1000,199106,2,0,263033000,1,1,201806,0,0,2,0,6,0,0,0,,
20468956,KNIGHTS OF COLUMBUS,% STEPHEN PUTTER,6 WHIPPLE RD,KITTERY,ME,03904-1739,188,8,9,1000,194010,0,0,0,1,1,201612,0,0,2,0,12,0,0,0,,11228 FR HENRY LAPPIN COUNCIL
20470512,GLOBAL CHARACTER INSTITUTE,% JEFFREY P BEEDY,235 N CHESTERVILLE RD,FARMINGTON,ME,04938-6223,0,3,3,1000,199501,1,15,149000000,1,1,201712,0,0,2,0,12,0,0,0,P20Z,NEWSPORT PLUS
20474720,NEW ENGLAND CHAPTER NORTH AMERICAN LAKE MANAGEMENT SOCIETY INC,% ELIZABETH HERRON,12 SHANNON RD,BAR HARBOR,ME,04609-1348,0,3,3,1000,199812,1,16,995260353,5,1,201712,0,0,2,0,12,0,0,0,C32,
20503398,SCOTTISH SCHOOLARSHIP FUND OF NEW HAMPSHIRE INC,% DAVID B GOOCH TREASURER,276 HALEY RD,KITTERY,ME,03904-5405,0,3,3,2100,199812,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B82,
20572330,MOVEMENT TECHNOLOGY INSTITUTE INC,% BRIAN LIPSETT,PO BOX 78,NAPLES,ME,04055-0078,0,3,3,2000,200305,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,W24,MOVEMENTECH ORG
20605795,SAVE OUR STRAYS,% JESSICA COUTURE,PO BOX 445,FAIRFIELD,ME,04937-0445,0,3,3,1400,200209,1,15,0,1,1,201612,0,0,2,0,12,0,0,0,D20,
20609108,NATIONAL MEDPEDS RESIDENTS ASSOCIATION,% SARAH SCOTT,22 BRAMHALL STREET ROOM 1234,PORTLAND,ME,04102-3134,0,6,3,2000,201701,2,0,0,1,1,201806,0,0,2,0,6,0,0,0,S41,
20627108,WASHINGTON HISTORICAL SOCIETY INC,% WENDY CARR,PO BOX 333,WASHINGTON,ME,04574-0333,0,3,3,1200,201104,1,15,0,1,1,201806,0,0,2,0,6,0,0,0,A80,
20634626,REBUILDING TOGETHER-LINCOLN COUNTY,% CHRISTOPHER HIGGINS,PO BOX 22,BOOTHBAY HBR,ME,04538-0022,0,3,3,1000,200209,1,15,0,1,1,201806,0,0,2,0,6,0,0,0,L81,
20643987,SUNRISE TRAIL COALITION INC,% HANCOCK CTY PLANNING COMMISSION,PO BOX 931,ELLSWORTH,ME,04605-0931,0,3,3,1000,200505,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,N32,
20645232,AMY ST LAURENT FOUNDATION,% DIANE JENKINS,PO BOX 664,YARMOUTH,ME,04096-0664,0,3,3,2000,200602,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,P50,
20651551,WATERVILLE YOUTH SOCCER ASSOCIATION,,PO BOX 2543,WATERVILLE,ME,04903-2543,0,3,3,1000,201507,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,N64,A MAINE NON PROFIT ORGANIZATION
20685019,WAITES LANDING WATERFRONT ASSOCIATION,% CAROL KATZ,15 MENIKOE POINT RD,FALMOUTH,ME,04105-1926,0,7,3,1000,200410,2,0,0,1,1,201712,0,0,2,0,12,0,0,0,N50,
20710289,NORTH POND ASSOCIATION INC,% RICK WATSON,PO BOX 44,SMITHFIELD,ME,04978-0044,0,3,3,6000,200508,1,16,0,0,1,201712,0,0,2,0,12,0,0,0,C99,
20718394,MAINE SUDDEN INFANT DEATH SYNDROME FOUNDATION,% BONNIE BAGLEY,PO BOX 268,LIMERICK,ME,04048-0268,0,3,3,1000,201405,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,P80,MAINE SIDS FOUNDATION
20769441,THE KEEPERS FOR THE PRESERERVATION OF BROOKSVILLES OLD BAPTIST CHURCH,% AUDREY PEASLEY,10 FERRY RD,BROOKSVILLE,ME,04617-3562,0,3,3,1000,200907,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,A80,
20777843,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,% ROBERT A ROBITAILLE,135 MAINE ST,BRUNSWICK,ME,04011-2009,160,5,9,3000,195903,2,0,0,5,1,201709,0,0,2,0,9,0,0,0,,L1718 BRUNSWICK PROF FIRE FIGHTERS
20811017,ANDREA RITZ CLINICS IN PARAGUAY,% GEORGE F RITZ,572 MAIN RD,BRADFORD,ME,04410-3332,0,3,3,2000,201004,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,Q12,
20814406,SPIRITS ALIVE,% CHRISTINA WHITE,PO BOX 18209,PORTLAND,ME,04112-8209,0,3,3,1000,200902,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,A54,
26008046,PISCATAQUA PIONEERS,% MARGARET DENNETT,46 CANTERBURY RD,WELLS,ME,04090-6910,0,3,3,1200,200005,1,16,0,1,1,201806,0,0,2,0,6,0,0,0,A80,
26009489,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,% ERIC WARNQUIST,43 RIVERSEDGE DRIVE,YORK,ME,03909-0000,1599,5,9,3000,196310,2,0,264480279,5,1,201712,0,0,2,0,12,0,0,0,,590
26009948,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,% KEITH THIBEAULT,125B SULLIVAN ST,BERWICK,ME,03901-2934,264,5,9,3000,196104,2,0,263566279,5,1,201712,0,0,2,0,12,0,0,0,,836 PORTMOUTH NAVAL SHIPYARD
26012799,INTERNATIONAL ASSOCIATION OF SHEET METAL AIR RAIL & TRANSPORTATION,% BRANDON CLITHERO,33 GREENBRIAR DR,ELIOT,ME,03903-1149,6122,5,9,3000,201502,2,0,566000000,5,1,201712,0,0,2,0,12,0,0,0,J40,546 SM
30265621,DARK HORSE FILMS,% WALTER UNGERER,15 AVON ST,PORTLAND,ME,04101-2806,0,3,3,1000,197708,1,15,122123126,1,1,201508,0,0,2,0,8,0,0,0,,
30370114,MOUNT VERNON COMMUNITY PARTNERSHIP CORPORATION,% SANDRA WRIGHT,1664 NORTH RD,MOUNT VERNON,ME,04352-3312,0,3,3,1000,200202,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,M11,
30395545,FOOD AND FELLOWSHIP INC,% MARK W STOKES TREASURER,53 RIDGE VIEW DR,STANDISH,ME,04084-5339,0,3,3,1000,201406,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,K99,
30421509,AMERICAN LEGION,% ROBERT BROUSSARD,1388 SHORE RD,LAMOINE,ME,04605-4629,925,19,9,1000,194603,2,0,0,5,1,201712,0,0,2,0,12,0,0,0,,AMERICAN LEGION DIST 0012
30425503,MAINE CONGRESS OF PARENTS AND KALER ELEMENTARY PTA,% ANGELA TINKHAM,165 S KELSEY ST,S PORTLAND,ME,04106-4343,0,3,3,1200,201203,1,16,59035000,5,1,201806,0,0,2,0,6,0,0,0,B94,
30429507,CHRISTMAS IN HARRISON INC,% SANDRA SWETT,85,NORTH BRIDGTON,ME,04057-0000,0,3,3,1000,200510,1,15,0,1,1,201802,0,0,2,0,2,0,0,0,A84,
30465585,CHIPUTNETICOOK LAKES INTERNATIONAL CONSERVANCY,% WILLIAM P WALTON III,28 SNOWBERRY LN,ORIENT,ME,04471-4320,0,3,3,1000,200301,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,C30,
30479747,OPERATION BREAKING STEREOTYPES,% CONSTANCE CARTER,PO BOX 633,ORONO,ME,04473-0633,0,3,3,1000,200301,1,15,0,1,1,201806,0,0,2,0,6,0,0,0,A23,
30511380,PRESQUE ISLE AIR MUSEUM INC,% NATE GRASS,640 AIRPORT DR STE 4,PRESQUE ISLE,ME,04769-0000,0,3,3,2000,200306,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,A50,
30512096,MAINE CHEESE GUILD,% MARY BELDING TREASURER,461 COMMERCIAL ST,ROCKPORT,ME,04856-4455,0,6,3,1000,201207,2,0,0,1,1,201712,0,0,2,0,12,0,0,0,S41,
30526659,MAPS SCHOLARSHIP FOUNDATION INC,% MARY C TOUSIGNANT,PO BOX 676,OLD ORCHD BCH,ME,04064-0676,0,3,3,1000,201408,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B99,
40459795,MAINE PARENT TEACHER ASSOCIATION INC,% SUSAN RAUSCHER,87 THOMPSON ST,S PORTLAND,ME,04106-3022,1076,3,9,1200,195002,0,16,0,5,1,201806,0,0,2,0,6,0,0,0,,DORA SMALL SCHOOL PTA
42705386,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC,% STEPHANIE SMITH,7 AUDUBON WAY,SCARBOROUGH,ME,04074-7324,6004,3,9,2000,197902,1,16,34000000,5,1,201806,0,0,2,0,6,0,0,0,,1963 CLASS OF
