,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,area_title,industry_title
726,41000,5,511110,58,0,2005,A,,123,4259,157788066,97533936,2156754,712,37047,,0.93,0.92,0.96,1.01,1.22,1.05,1.05,,-1,-0.8,35,0.8,4576527,3.0,1761906,1.8,-222707,-9.4,15,2.2,777,2.1,Oregon,NAICS 511110 Newspaper publishers
727,42000,5,511110,58,0,2005,A,,341,19922,732350833,169839978,7687897,707,36762,,0.96,1.28,1.23,1.28,1.52,0.96,0.96,,-8,-2.3,-542,-2.6,-2607298,-0.4,-1047500,-0.6,1564033,25.5,16,2.3,847,2.4,Pennsylvania,NAICS 511110 Newspaper publishers
728,44000,5,511110,58,0,2005,A,,39,1621,64295233,26094552,509741,763,39668,,1.01,1.21,1.28,1.33,1.11,1.06,1.06,,-2,-4.9,-100,-5.8,-4377205,-6.4,1306535,5.3,12140,2.4,-4,-0.5,-239,-0.6,Rhode Island,NAICS 511110 Newspaper publishers
729,45000,5,511110,58,0,2005,A,,109,4787,156230353,36074442,501033,628,32639,,0.85,0.94,0.96,0.86,0.75,1.03,1.03,,1,0.9,15,0.3,3519796,2.3,469813,1.3,9569,1.9,13,2.1,640,2.0,South Carolina,NAICS 511110 Newspaper publishers
730,46000,5,511110,58,0,2005,A,,100,1566,36820304,11552143,35518,452,23511,,3.17,1.48,1.24,1.47,0.82,0.83,0.84,,0,0.0,-20,-1.3,938071,2.6,76247,0.7,647,1.9,17,3.9,890,3.9,South Dakota,NAICS 511110 Newspaper publishers
731,47000,5,511110,58,0,2005,A,,179,8074,233793839,61385517,722728,557,28957,,1.26,1.07,0.89,0.97,0.67,0.84,0.84,,1,0.6,-106,-1.3,3360577,1.5,-1073875,-1.7,-322085,-30.8,15,2.8,788,2.8,Tennessee,NAICS 511110 Newspaper publishers
732,48000,5,511110,58,0,2005,A,,617,19384,772096837,193153064,4509448,766,39831,,1.09,0.72,0.74,0.7,0.9,1.03,1.03,,-14,-2.2,-551,-2.8,880184,0.1,-18562,0.0,287399,6.8,22,3.0,1144,3.0,Texas,NAICS 511110 Newspaper publishers
733,49000,5,511110,58,0,2005,A,,61,2277,79312306,44736513,464570,670,34826,,0.69,0.73,0.79,0.78,0.82,1.08,1.08,,5,8.9,283,14.2,18098180,29.6,8866619,24.7,220566,90.4,80,13.6,4123,13.4,Utah,NAICS 511110 Newspaper publishers
734,50000,5,511110,58,0,2005,A,,54,1347,35737342,11615469,228130,510,26541,,2.03,1.59,1.28,1.68,1.91,0.8,0.8,,-1,-1.8,5,0.4,1515524,4.4,42286,0.4,30329,15.3,20,4.1,1045,4.1,Vermont,NAICS 511110 Newspaper publishers
735,51000,5,511110,58,0,2005,A,,219,9774,373710899,83544240,1345035,735,38235,,0.95,0.97,0.91,0.9,1.0,0.94,0.94,,7,3.3,-54,-0.5,10870383,3.0,523066,0.6,212925,18.8,25,3.5,1315,3.6,Virginia,NAICS 511110 Newspaper publishers
736,53000,5,511110,58,0,2005,A,,177,7454,269250239,185596693,3664356,695,36122,,0.78,0.96,0.88,1.04,1.04,0.92,0.92,,-5,-2.7,-182,-2.4,-2257943,-0.8,871625,0.5,-669842,-15.5,11,1.6,563,1.6,Washington,NAICS 511110 Newspaper publishers
737,54000,5,511110,58,0,2005,A,,81,2575,69261802,21806735,360990,517,26895,,1.56,1.32,1.17,1.34,1.08,0.89,0.89,,0,0.0,-94,-3.5,743220,1.1,9241,0.0,2044,0.6,23,4.7,1227,4.8,West Virginia,NAICS 511110 Newspaper publishers
738,55000,5,511110,58,0,2005,A,,230,9698,282275631,96847159,1816580,560,29107,,1.32,1.26,1.07,1.19,1.06,0.85,0.85,,-7,-3.0,-437,-4.3,-3559910,-1.2,-4627449,-4.6,304375,20.1,18,3.3,903,3.2,Wisconsin,NAICS 511110 Newspaper publishers
739,56000,5,511110,58,0,2005,A,,48,1145,25770651,15042057,129314,433,22517,,1.92,1.6,1.12,1.43,1.28,0.7,0.7,,1,2.1,17,1.5,1521171,6.3,903333,6.4,34397,36.2,19,4.6,1010,4.7,Wyoming,NAICS 511110 Newspaper publishers
740,72000,5,511110,58,0,2005,A,,17,2897,103212087,21048016,520459,685,35628,,0.27,0.98,1.59,1.09,1.1,1.61,1.62,,3,21.4,-173,-5.6,310771,0.3,1785,0.0,-8704,-1.6,40,6.2,2108,6.3,Puerto Rico,NAICS 511110 Newspaper publishers
741,1000,5,511110,58,0,2004,A,,140,4202,147490020,34869384,396594,675,35103,,1.1,0.78,0.84,0.73,0.64,1.08,1.08,,0,0.0,19,0.5,5263838,3.7,-219920,-0.6,38113,10.6,21,3.2,1102,3.2,Alabama,NAICS 511110 Newspaper publishers
742,2000,5,511110,58,0,2004,A,,38,1037,31675108,23062698,438935,587,30542,,1.7,1.21,0.97,1.26,1.29,0.8,0.8,,-1,-2.6,-56,-5.1,-16799,-0.1,2996,0.0,22560,5.4,30,5.4,1558,5.4,Alaska,NAICS 511110 Newspaper publishers
743,4000,5,511110,58,0,2004,A,,111,6256,245422428,50906328,194301,754,39228,,0.78,0.92,1.01,0.85,0.44,1.1,1.1,,-4,-3.5,-34,-0.5,7465468,3.1,-28111,-0.1,32212,19.9,26,3.6,1394,3.7,Arizona,NAICS 511110 Newspaper publishers
744,5000,5,511110,58,0,2004,A,,131,3760,95125731,38061592,553377,487,25298,,1.55,1.15,0.99,1.1,0.9,0.86,0.86,,2,1.6,-5,-0.1,1403180,1.5,1437660,3.9,-47125,-7.8,8,1.7,402,1.6,Arkansas,NAICS 511110 Newspaper publishers
745,6000,5,511110,58,0,2004,A,,746,32359,1422596863,238194978,9693176,845,43964,,0.56,0.75,0.75,0.67,0.86,1.01,1.01,,3,0.4,-552,-1.7,29197665,2.1,-11380484,-4.6,3240162,50.2,31,3.8,1626,3.8,California,NAICS 511110 Newspaper publishers
746,8000,5,511110,58,0,2004,A,,178,7043,270366324,75925081,1022119,738,38387,,0.98,1.13,1.11,1.04,1.06,0.98,0.98,,-1,-0.6,22,0.3,6419164,2.4,744399,1.0,187359,22.4,15,2.1,791,2.1,Colorado,NAICS 511110 Newspaper publishers
747,9000,5,511110,58,0,2004,A,,101,5724,222714868,86284613,2276159,748,38911,,0.83,1.21,0.95,1.25,1.5,0.78,0.78,,-6,-5.6,-6,-0.1,9591147,4.5,1374183,1.6,230159,11.2,33,4.6,1717,4.6,Connecticut,NAICS 511110 Newspaper publishers
748,10000,5,511110,58,0,2004,A,,21,1115,38975085,10441324,81230,672,34966,,0.65,0.93,0.79,0.92,0.49,0.84,0.85,,2,10.5,-1,-0.1,2897771,8.0,-34694,-0.3,14830,22.3,50,8.0,2636,8.2,Delaware,NAICS 511110 Newspaper publishers
749,12000,5,511110,58,0,2004,A,,392,20353,816643573,162024953,2950258,772,40124,,0.67,0.94,1.1,0.85,1.21,1.17,1.17,,47,13.6,-1661,-7.5,-19819584,-2.4,-16476763,-9.2,933799,46.3,41,5.6,2126,5.6,Florida,NAICS 511110 Newspaper publishers
750,13000,5,511110,58,0,2004,A,,247,13384,448293315,121571286,1615787,644,33494,,0.9,1.2,1.09,1.1,0.87,0.91,0.91,,-1,-0.4,2,0.0,-90725240,-16.8,-1237475,-1.0,1564812,3069.8,-131,-16.9,-6785,-16.8,Georgia,NAICS 511110 Newspaper publishers
751,15000,5,511110,58,0,2004,A,,30,1809,88036203,52291471,352722,936,48666,,0.77,1.07,1.51,1.5,1.19,1.42,1.42,,-2,-6.2,-19,-1.0,2641260,3.1,1873761,3.7,-260005,-42.4,38,4.2,1947,4.2,Hawaii,NAICS 511110 Newspaper publishers
752,16000,5,511110,58,0,2004,A,,64,1902,50623163,37584772,206175,512,26616,,1.16,1.11,1.01,1.15,0.72,0.92,0.92,,-6,-8.6,-71,-3.6,16447,0.0,246514,0.7,-10495,-4.8,19,3.9,970,3.8,Idaho,NAICS 511110 Newspaper publishers
753,17000,5,511110,58,0,2004,A,,404,16195,655879008,159701957,5238907,779,40498,,1.1,0.98,0.96,0.92,1.05,0.98,0.98,,3,0.7,-374,-2.3,25193915,4.0,8638479,5.7,1868328,55.4,47,6.4,2434,6.4,Illinois,NAICS 511110 Newspaper publishers
754,18000,5,511110,58,0,2004,A,,193,8737,272681267,66825874,975887,600,31211,,1.13,1.06,0.98,1.0,0.88,0.92,0.92,,8,4.3,-246,-2.7,922625,0.3,-928466,-1.4,389874,66.5,18,3.1,958,3.2,Indiana,NAICS 511110 Newspaper publishers
755,19000,5,511110,58,0,2004,A,,271,5781,157263452,89570055,674082,523,27203,,2.66,1.4,1.22,1.35,0.92,0.87,0.87,,5,1.9,105,1.8,8482874,5.7,4274188,5.0,-53152,-7.3,19,3.8,989,3.8,Iowa,NAICS 511110 Newspaper publishers
756,20000,5,511110,58,0,2004,A,,176,3912,95368628,30847746,649617,469,24381,,1.94,1.04,0.8,0.65,0.84,0.76,0.76,,-2,-1.1,126,3.3,2152537,2.3,1091045,3.7,223971,52.6,-5,-1.1,-242,-1.0,Kansas,NAICS 511110 Newspaper publishers
757,21000,5,511110,58,0,2004,A,,194,4541,145959839,38835124,380214,618,32142,,1.65,0.91,0.9,0.88,0.48,0.99,1.0,,-3,-1.5,-247,-5.2,-3752550,-2.5,-2081687,-5.1,-77784,-17.0,17,2.8,875,2.8,Kentucky,NAICS 511110 Newspaper publishers
758,22000,5,511110,58,0,2004,A,,127,4335,146640480,32528639,246914,651,33827,,0.98,0.8,0.87,0.78,0.48,1.09,1.09,,6,5.0,-30,-0.7,1960267,1.4,38174,0.1,4555,1.9,14,2.2,684,2.1,Louisiana,NAICS 511110 Newspaper publishers
759,23000,5,511110,58,0,2004,A,,89,2384,71869540,28013120,283321,580,30148,,1.61,1.38,1.33,1.43,1.37,0.97,0.97,,0,0.0,15,0.6,1661466,2.4,-119481,-0.4,-38301,-11.9,10,1.8,512,1.7,Maine,NAICS 511110 Newspaper publishers
760,24000,5,511110,58,0,2004,A,,124,5641,232800272,50833193,1151902,794,41271,,0.72,0.79,0.79,0.78,0.93,1.0,1.0,,12,10.7,358,6.8,30482748,15.1,4399430,9.5,670283,139.2,58,7.9,2976,7.8,Maryland,NAICS 511110 Newspaper publishers
761,25000,5,511110,58,0,2004,A,,193,10765,492528835,153191568,2934146,880,45754,,0.82,1.18,1.14,1.08,0.78,0.96,0.96,,-3,-1.5,-333,-3.0,18916083,4.0,29536566,23.9,866092,41.9,59,7.2,3077,7.2,Massachusetts,NAICS 511110 Newspaper publishers
762,26000,5,511110,58,0,2004,A,,268,12490,462650580,116960808,3044962,712,37041,,0.94,1.0,0.94,0.97,0.89,0.94,0.94,,-8,-2.9,-493,-3.8,13601889,3.0,-2868715,-2.4,327061,12.0,47,7.1,2453,7.1,Michigan,NAICS 511110 Newspaper publishers
763,27000,2,511110,58,0,2004,A,N,1,0,0,0,0,0,0,N,53.13,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Minnesota,NAICS 511110 Newspaper publishers
764,27000,5,511110,58,0,2004,A,,335,8590,310670138,160251998,1105138,695,36165,,1.91,1.14,1.05,1.17,0.72,0.92,0.92,,6,1.8,62,0.7,10381831,3.5,4050944,2.6,88887,8.7,18,2.7,954,2.7,Minnesota,NAICS 511110 Newspaper publishers
765,28000,5,511110,58,0,2004,A,,120,2704,70139731,20745094,420188,499,25937,,1.63,0.84,0.79,0.83,1.06,0.93,0.93,,2,1.7,13,0.5,882530,1.3,228361,1.1,146063,53.3,4,0.8,204,0.8,Mississippi,NAICS 511110 Newspaper publishers
766,29000,5,511110,58,0,2004,A,,310,7886,253985059,65722222,398633,619,32207,,1.66,1.03,0.98,1.0,0.44,0.95,0.95,,2,0.6,-148,-1.8,-1415313,-0.6,3067925,4.9,20264,5.4,8,1.3,416,1.3,Missouri,NAICS 511110 Newspaper publishers
767,30000,5,511110,58,0,2004,A,,81,1746,46656945,29842449,283099,514,26723,,1.74,1.49,1.47,1.41,1.56,0.99,0.99,,-2,-2.4,5,0.3,2083433,4.7,764683,2.6,49807,21.3,22,4.5,1121,4.4,Montana,NAICS 511110 Newspaper publishers
768,31000,5,511110,58,0,2004,A,,141,3351,85117092,24504241,375823,488,25398,,2.29,1.31,1.08,1.28,1.59,0.83,0.83,,-3,-2.1,-46,-1.4,278229,0.3,-444247,-1.8,107478,40.1,8,1.7,423,1.7,Nebraska,NAICS 511110 Newspaper publishers
769,32000,5,511110,58,0,2004,A,,52,1983,74360364,41299504,276828,721,37491,,0.74,0.6,0.62,0.57,0.4,1.04,1.04,,4,8.3,65,3.4,4553082,6.5,2516528,6.5,-11987,-4.2,21,3.0,1094,3.0,Nevada,NAICS 511110 Newspaper publishers
770,33000,5,511110,58,0,2004,A,,73,2088,71305953,18102647,254426,657,34144,,1.39,1.17,1.05,1.15,1.2,0.9,0.9,,-4,-5.2,-29,-1.4,1772697,2.5,-140439,-0.8,164112,181.7,25,4.0,1303,4.0,New Hampshire,NAICS 511110 Newspaper publishers
771,34000,5,511110,58,0,2004,A,,185,14258,753841212,323904827,3421910,1017,52872,,0.63,1.27,1.43,1.35,1.13,1.13,1.13,,6,3.4,-177,-1.2,34059693,4.7,1027870,0.3,452216,15.2,58,6.0,3007,6.0,New Jersey,NAICS 511110 Newspaper publishers
772,35000,5,511110,58,0,2004,A,,59,2208,63400057,35683390,82764,552,28713,,1.06,1.0,0.94,1.14,0.47,0.94,0.94,,-4,-6.3,-33,-1.5,458962,0.7,35827,0.1,-100862,-54.9,12,2.2,630,2.2,New Mexico,NAICS 511110 Newspaper publishers
773,36000,5,511110,58,0,2004,A,,463,25640,1363703098,240345948,7806900,1023,53187,,0.75,1.07,1.17,1.16,1.26,1.09,1.09,,6,1.3,-38,-0.1,33114520,2.5,2741469,1.2,-450389,-5.5,26,2.6,1368,2.6,New York,NAICS 511110 Newspaper publishers
774,37000,5,511110,58,0,2004,A,,232,10339,327907619,152459821,1038702,610,31716,,0.91,0.94,0.88,0.93,0.52,0.94,0.94,,0,0.0,-27,-0.3,7239946,2.3,-7787,0.0,45956,4.6,15,2.5,783,2.5,North Carolina,NAICS 511110 Newspaper publishers
775,38000,5,511110,58,0,2004,A,,80,1425,36828384,21802945,251677,497,25844,,2.95,1.53,1.4,1.73,1.81,0.92,0.92,,-2,-2.4,-36,-2.5,948026,2.6,486020,2.3,-10091,-3.9,25,5.3,1284,5.2,North Dakota,NAICS 511110 Newspaper publishers
776,39000,5,511110,58,0,2004,A,,292,15643,631290361,150305699,1538270,776,40355,,0.91,1.02,1.16,1.04,0.69,1.14,1.14,,-2,-0.7,-507,-3.1,918176,0.1,-3871711,-2.5,164257,12.0,25,3.3,1322,3.4,Ohio,NAICS 511110 Newspaper publishers
777,40000,5,511110,58,0,2004,A,,171,3990,114385603,52889043,881965,551,28669,,1.66,0.96,0.92,0.95,1.25,0.96,0.96,,2,1.2,-99,-2.4,101357,0.1,6339613,13.6,435290,97.5,14,2.6,719,2.6,Oklahoma,NAICS 511110 Newspaper publishers
778,41000,5,511110,58,0,2004,A,,124,4224,153211539,95772030,2379461,697,36270,,0.95,0.91,0.95,1.02,1.31,1.05,1.05,,-4,-3.1,-65,-1.5,1278517,0.8,1927619,2.1,617907,35.1,16,2.3,844,2.4,Oregon,NAICS 511110 Newspaper publishers
779,42000,5,511110,58,0,2004,A,,349,20464,734958131,170887478,6123864,691,35915,,0.96,1.28,1.23,1.27,1.52,0.96,0.96,,17,5.1,-356,-1.7,3012623,0.4,-1888890,-1.1,440988,7.8,15,2.2,758,2.2,Pennsylvania,NAICS 511110 Newspaper publishers
780,44000,5,511110,58,0,2004,A,,41,1721,68672438,24788017,497601,767,39907,,1.05,1.25,1.36,1.37,1.23,1.09,1.09,,1,2.5,-10,-0.6,1366025,2.0,3197138,14.8,80209,19.2,19,2.5,1017,2.6,Rhode Island,NAICS 511110 Newspaper publishers
781,45000,5,511110,58,0,2004,A,,108,4772,152710557,35604629,491464,615,31999,,0.86,0.92,0.95,0.85,0.75,1.03,1.03,,4,3.8,261,5.8,9128124,6.4,1481473,4.3,87229,21.6,3,0.5,168,0.5,South Carolina,NAICS 511110 Newspaper publishers
782,46000,5,511110,58,0,2004,A,,100,1586,35882233,11475896,34871,435,22621,,3.15,1.48,1.21,1.47,0.85,0.82,0.82,,-2,-2.0,25,1.6,2178848,6.5,305913,2.7,2611,8.1,20,4.8,1025,4.7,South Dakota,NAICS 511110 Newspaper publishers
783,47000,5,511110,58,0,2004,A,,178,8180,230433262,62459392,1044813,542,28169,,1.23,1.07,0.88,0.98,0.86,0.83,0.83,,0,0.0,21,0.3,3747174,1.7,1811615,3.0,67636,6.9,8,1.5,386,1.4,Tennessee,NAICS 511110 Newspaper publishers
784,48000,5,511110,58,0,2004,A,,631,19935,771216653,193171626,4222049,744,38687,,1.1,0.74,0.76,0.71,0.93,1.03,1.03,,-10,-1.6,-421,-2.1,9006067,1.2,48323,0.0,279627,7.1,24,3.3,1243,3.3,Texas,NAICS 511110 Newspaper publishers
785,49000,5,511110,58,0,2004,A,,56,1994,61214126,35869894,244004,590,30703,,0.66,0.64,0.63,0.66,0.6,0.98,0.98,,5,9.8,-203,-9.2,-1208162,-1.9,-2458659,-6.4,135954,125.8,44,8.1,2290,8.1,Utah,NAICS 511110 Newspaper publishers
786,50000,5,511110,58,0,2004,A,,55,1342,34221818,11573183,197801,490,25496,,2.02,1.55,1.22,1.64,1.94,0.79,0.79,,1,1.9,-23,-1.7,1642721,5.0,75171,0.7,23710,13.6,31,6.8,1627,6.8,Vermont,NAICS 511110 Newspaper publishers
787,51000,5,511110,58,0,2004,A,,212,9828,362840516,83021174,1132110,710,36920,,0.93,0.97,0.91,0.9,0.98,0.94,0.94,,3,1.4,-679,-6.5,-127513335,-26.0,-4014779,-4.6,593675,110.3,-187,-20.8,-9747,-20.9,Virginia,NAICS 511110 Newspaper publishers
788,53000,5,511110,58,0,2004,A,,182,7636,271508182,184725068,4334198,684,35559,,0.77,0.98,0.91,1.07,1.28,0.93,0.93,,-7,-3.7,-1091,-12.5,-25302514,-8.5,-16420880,-8.2,413981,10.6,30,4.6,1549,4.6,Washington,NAICS 511110 Newspaper publishers
789,54000,5,511110,58,0,2004,A,,81,2669,68518582,21797494,358946,494,25668,,1.52,1.34,1.16,1.33,1.1,0.87,0.87,,2,2.5,-70,-2.6,1999555,3.0,-584147,-2.6,-20392,-5.4,27,5.8,1383,5.7,West Virginia,NAICS 511110 Newspaper publishers
790,55000,5,511110,58,0,2004,A,,237,10135,285835541,101474608,1512205,542,28204,,1.35,1.29,1.07,1.24,1.0,0.83,0.83,,-4,-1.7,-242,-2.3,-4803496,-1.7,-525750,-0.5,473576,45.6,3,0.6,196,0.7,Wisconsin,NAICS 511110 Newspaper publishers
791,56000,5,511110,58,0,2004,A,,47,1128,24249480,14138724,94917,414,21507,,1.88,1.57,1.11,1.44,1.24,0.71,0.71,,0,0.0,20,1.8,1757963,7.8,1179513,9.1,17166,22.1,24,6.2,1215,6.0,Wyoming,NAICS 511110 Newspaper publishers
792,72000,5,511110,58,0,2004,A,,14,3070,102901316,21046231,529163,645,33520,,0.24,1.01,1.57,1.07,1.16,1.55,1.55,,2,16.7,84,2.8,4659193,4.7,272279,1.3,-17635,-3.2,12,1.9,623,1.9,Puerto Rico,NAICS 511110 Newspaper publishers
793,78000,5,511110,58,0,2004,A,N,2,0,0,0,0,0,0,N,0.55,0.0,0.0,0.0,0.0,0.0,0.0,N,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Virgin Islands,NAICS 511110 Newspaper publishers
794,1000,5,511110,58,0,2003,A,,140,4183,142226182,35089304,358481,654,34001,,1.12,0.77,0.81,0.73,0.62,1.06,1.06,,2,1.4,76,1.9,6307138,4.6,998295,2.9,92328,34.7,18,2.8,908,2.7,Alabama,NAICS 511110 Newspaper publishers
795,2000,5,511110,58,0,2003,A,,39,1093,31691907,23059702,416375,557,28984,,1.77,1.25,0.97,1.28,1.39,0.77,0.77,,-2,-4.9,-15,-1.4,156134,0.5,-33946,-0.1,-7960,-1.9,10,1.8,522,1.8,Alaska,NAICS 511110 Newspaper publishers
796,4000,5,511110,58,0,2003,A,,115,6290,237956960,50934439,162089,728,37834,,0.81,0.92,1.01,0.87,0.48,1.09,1.09,,4,3.6,-144,-2.2,6356122,2.7,-168737,-0.3,-25482,-13.6,36,5.2,1839,5.1,Arizona,NAICS 511110 Newspaper publishers
797,5000,5,511110,58,0,2003,A,,129,3765,93722551,36623932,600502,479,24896,,1.54,1.13,0.98,1.08,1.06,0.87,0.87,,-3,-2.3,9,0.2,2932296,3.2,1901340,5.5,207802,52.9,14,3.0,726,3.0,Arkansas,NAICS 511110 Newspaper publishers
798,6000,5,511110,58,0,2003,A,,743,32911,1393399198,249575462,6453014,814,42338,,0.57,0.74,0.74,0.68,0.83,1.0,1.0,,18,2.5,247,0.8,67049321,5.1,1446731,0.6,1898463,41.7,33,4.2,1732,4.3,California,NAICS 511110 Newspaper publishers
799,8000,5,511110,58,0,2003,A,,179,7021,263947160,75180682,834760,723,37596,,1.0,1.11,1.08,1.02,1.54,0.97,0.97,,8,4.7,-1,0.0,2814967,1.1,-2692619,-3.5,78059,10.3,8,1.1,407,1.1,Colorado,NAICS 511110 Newspaper publishers
800,9000,5,511110,58,0,2003,A,,107,5730,213123721,84910430,2046000,715,37194,,0.88,1.18,0.91,1.2,1.45,0.77,0.78,,-2,-1.8,-95,-1.6,-4031116,-1.9,-2754068,-3.1,230274,12.7,-2,-0.3,-88,-0.2,Connecticut,NAICS 511110 Newspaper publishers
801,10000,5,511110,58,0,2003,A,,19,1116,36077314,10476018,66400,622,32330,,0.63,0.93,0.74,0.92,0.46,0.79,0.8,,0,0.0,16,1.5,1743692,5.1,319695,3.1,1140,1.7,22,3.7,1113,3.6,Delaware,NAICS 511110 Newspaper publishers
802,12000,5,511110,58,0,2003,A,,345,22014,836463157,178501716,2016459,731,37998,,0.62,1.01,1.16,0.95,1.14,1.14,1.14,,4,1.2,-309,-1.4,35933847,4.5,5628855,3.3,388085,23.8,41,5.9,2137,6.0,Florida,NAICS 511110 Newspaper publishers
803,13000,5,511110,58,0,2003,A,,248,13382,539018555,122808761,50975,775,40279,,0.92,1.18,1.31,1.1,0.12,1.11,1.11,,0,0.0,56,0.4,126863707,30.8,-6119433,-4.7,-11955,-19.0,180,30.3,9350,30.2,Georgia,NAICS 511110 Newspaper publishers
804,15000,5,511110,58,0,2003,A,,32,1828,85394943,50417710,612727,898,46719,,0.77,1.07,1.5,1.49,1.5,1.39,1.39,,0,0.0,5,0.3,3241113,3.9,1361835,2.8,307266,100.6,31,3.6,1644,3.6,Hawaii,NAICS 511110 Newspaper publishers
805,16000,5,511110,58,0,2003,A,,70,1973,50606716,37338258,216670,493,25646,,1.29,1.14,1.03,1.16,0.78,0.9,0.9,,2,2.9,2,0.1,2431193,5.0,1368413,3.8,5681,2.7,23,4.9,1205,4.9,Idaho,NAICS 511110 Newspaper publishers
806,17000,5,511110,58,0,2003,A,,401,16569,630685093,151063478,3370579,732,38064,,1.1,0.97,0.92,0.91,0.97,0.94,0.95,,-3,-0.7,-266,-1.6,169112,0.0,-1361955,-0.9,1117613,49.6,12,1.7,612,1.6,Illinois,NAICS 511110 Newspaper publishers
807,18000,5,511110,58,0,2003,A,,185,8983,271758642,67754340,586013,582,30253,,1.08,1.06,0.97,1.0,0.66,0.91,0.91,,-6,-3.1,-276,-3.0,-4782564,-1.7,-3392128,-4.8,284868,94.6,8,1.4,387,1.3,Indiana,NAICS 511110 Newspaper publishers
808,19000,5,511110,58,0,2003,A,,266,5676,148780578,85295867,727234,504,26214,,2.63,1.35,1.16,1.3,1.03,0.86,0.86,,-2,-0.7,-173,-3.0,2770587,1.9,253589,0.3,200742,38.1,24,5.0,1249,5.0,Iowa,NAICS 511110 Newspaper publishers
809,20000,5,511110,58,0,2003,A,,178,3786,93216091,29756701,425646,474,24623,,1.93,0.98,0.78,0.62,0.7,0.79,0.79,,0,0.0,-173,-4.4,-6600699,-6.6,-4522793,-13.2,102784,31.8,-11,-2.3,-592,-2.3,Kansas,NAICS 511110 Newspaper publishers
810,21000,5,511110,58,0,2003,A,,197,4788,149712389,40916811,457998,601,31267,,1.66,0.93,0.92,0.92,0.62,0.99,0.99,,-1,-0.5,-4,-0.1,4582438,3.2,-15060164,-26.9,-25670,-5.3,19,3.3,981,3.2,Kentucky,NAICS 511110 Newspaper publishers
811,22000,5,511110,58,0,2003,A,,121,4365,144680213,32490465,242359,637,33143,,0.93,0.79,0.85,0.76,0.48,1.08,1.08,,1,0.8,-20,-0.5,4078568,2.9,-357421,-1.1,39844,19.7,20,3.2,1081,3.4,Louisiana,NAICS 511110 Newspaper publishers
812,23000,5,511110,58,0,2003,A,,89,2369,70208074,28132601,321622,570,29636,,1.68,1.34,1.3,1.42,1.54,0.97,0.97,,-1,-1.1,-13,-0.5,-655843,-0.9,-608126,-2.1,-191537,-37.3,-2,-0.3,-109,-0.4,Maine,NAICS 511110 Newspaper publishers
813,24000,5,511110,58,0,2003,A,,112,5283,202317524,46433763,481619,736,38295,,0.66,0.72,0.69,0.71,0.71,0.95,0.95,,-3,-2.6,-204,-3.7,-12448963,-5.8,-3527940,-7.1,36062,8.1,-17,-2.3,-849,-2.2,Maryland,NAICS 511110 Newspaper publishers
814,25000,5,511110,58,0,2003,A,,196,11098,473612752,123655002,2068054,821,42677,,0.85,1.18,1.1,1.01,0.96,0.93,0.93,,-4,-2.0,43,0.4,9077250,2.0,-623976,-0.5,69708,3.5,13,1.6,657,1.6,Massachusetts,NAICS 511110 Newspaper publishers
815,26000,5,511110,58,0,2003,A,,276,12983,449048691,119829523,2717901,665,34588,,0.97,1.0,0.89,0.98,0.93,0.88,0.88,,-6,-2.1,-79,-0.6,17292216,4.0,-7052354,-5.6,392285,16.9,29,4.6,1534,4.6,Michigan,NAICS 511110 Newspaper publishers
816,27000,2,511110,58,0,2003,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Minnesota,NAICS 511110 Newspaper publishers
817,27000,5,511110,58,0,2003,A,,329,8528,300288307,156201054,1016251,677,35211,,1.85,1.11,1.02,1.12,0.76,0.92,0.92,,-10,-2.9,-218,-2.5,2355240,0.8,2438667,1.6,494694,94.8,22,3.4,1146,3.4,Minnesota,NAICS 511110 Newspaper publishers
818,28000,5,511110,58,0,2003,A,,118,2691,69257201,20516733,274125,495,25733,,1.62,0.82,0.77,0.8,0.9,0.94,0.94,,4,3.5,-57,-2.1,535523,0.8,-206278,-1.0,42149,18.2,14,2.9,729,2.9,Mississippi,NAICS 511110 Newspaper publishers
